url,titles,author,num_reviews,num_ratings,avg_rating,num_pages,original_publish_year,book_series,genre,awards,places,average_rating_flo,minmax_norm_ratings,mean_norm_ratings
https://www.goodreads.com/book/show/2767052-the-hunger-games,The Hunger Games,Suzanne Collins,7252006,182496,4.32,374,2008,The Hunger Games #1,"Young Adult, Fiction, Science Fiction","Locus Award Nominee for Best Young Adult Book (2009), Georgia Peach Book Award (2009), Buxtehuder Bulle (2009), Golden Duck Award for Young Adult (Hal Clement Award) (2009), Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2010), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2012), West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2010), Red House Children's Book Award for Older Readers & Overall (2010), South Carolina Book Award for Junior and Young Adult Book (2011), Charlotte Award (2010), Colorado Blue Spruce Young Adult Book Award (2010), Teen Buckeye Book Award (2009), Pennsylvania Young Readers' Choice Award for Young Adults (2010), Rhode Island Teen Book Award (2010), Vermont Golden Dome Book Award (2010), Evergreen Teen Book Award (2011), Soaring Eagle Book Award (2009), Milwaukee County Teen Book Award Nominee (2010), Sakura Medal for Middle School Book (2010), Michigan Library Association Thumbs Up! Award (2009), Florida Teens Read (2009), Deutscher Jugendliteraturpreis for Preis der Jugendjury (2010), Iowa High School Book Award (2011), New Mexico Land of Enchantment Award for Young Adult (2011), Eliot Rosewater Indiana High School Book Award (2010), The Inky Awards for Silver Inky (2009), California Young Readers Medal for Young Adult (2011), Lincoln Award (2011), Kinderboekwinkelprijs (2010), Missouri Truman Readers Award (2011), CYBILS Award for Young Adult Fantasy & Science Fiction (2008), Literaturpreis der Jury der jungen Leser for Jugendbuch (2010), The Inky Awards Shortlist for Silver Inky (2009), Prix Et-lisez-moi (2011), Missouri Gateway Readers Award (2011), Oklahoma Sequoyah Award for High School and Intermediate (2011), Premio El Templo de las Mil Puertas for Mejor novela extranjera perteneciente a saga (2009), Rebecca Caudill Young Readers' Book Award (2011), LovelyBooks Leserpreis for Fantasy (2009), LovelyBooks Leserpreis for Bestes Cover/Umschlag (2009), Premi Protagonista Jove for Categoria 13-14 anys (2010) ","District 12 - Panem,Capitol - Panem,Panem",4.32,8.776,2.4575499999999995
https://www.goodreads.com/book/show/40961427-1984,1984,George Orwell,3730666,85861,4.19,298,1949,,"Classics, Fiction, Science Fiction","Prometheus Hall of Fame Award (1984), Locus Award Nominee for All-Time Best Science Fiction Novel (1987)",,4.19,8.542000000000002,2.2235499999999995
https://www.goodreads.com/book/show/3636.The_Giver,The Giver,Lois Lowry,2067185,70210,4.13,208,1993,The Giver  #1,"Young Adult, Fiction, Classics","Newbery Medal (1994), Mythopoeic Fantasy Award Nominee for Children's Literature (1994), Golden Duck Award for Young Adult (Hal Clement Award) (1994), Garden State Book Award for Teen Fiction Grades 6-8 (1996), Buckeye Children's Book Award for Grade 6-8 (1997), Grand Canyon Reader Award for Teen Book (1995), Maryland Black-Eyed Susan Book Award for Grade 6-9 (1995), Golden Sower Award for Young Adult (1995), Pennsylvania Young Readers' Choice Award for Grades 3-8 (1995), Soaring Eagle Book Award Nominee (1996), Pacific Northwest Library Association Young Reader's Choice Award for Senior (1996), Boston Globe-Horn Book Award Nominee for Fiction (1993), New Mexico Land of Enchantment Award (1997), Eliot Rosewater Indiana High School Book Award (1997), William Allen White Children's Book Award (1996), Wyoming Indian Paintbrush Nominee (1996), NSK Neustadt Prize for Children's Literature Nominee (2013), Oklahoma Sequoyah Award for YA (1996), Rebecca Caudill Young Readers' Book Award (1996), Hea Lasteraamat (2010), Premi Protagonista Jove for Categoria 13-14 anys (2016), Margaret A. Edwards Award (2007) ",,4.13,8.434,2.115549999999999
https://www.goodreads.com/book/show/13335037-divergent,Not found,Not found,0,0,Not found,Not found,Not found,No series found,"Classics, Fiction, Science Fiction",Not found,Not found,0.0,1.0,-5.31845
https://www.goodreads.com/book/show/5129.Brave_New_World,Brave New World,Aldous Huxley,1614566,36708,3.99,268,1932,,"Classics, Fiction, Science Fiction",Not found,"New Mexico,London - England",3.99,8.182,1.8635499999999996
https://www.goodreads.com/book/show/13079982-fahrenheit-451,Fahrenheit 451,Ray Bradbury,1974102,57209,3.98,194,1953,,"Fiction, Classics, Science Fiction","Prometheus Hall of Fame Award (1984), Geffen Award for Best Translated SF Book (2002), California Book Award for Fiction (Silver) (1953), Retro Hugo Award for Best Novel (2004)",,3.98,8.164000000000001,1.845549999999999
https://www.goodreads.com/book/show/38447.The_Handmaid_s_Tale,The Handmaid's Tale,Margaret Atwood,1705075,80323,4.12,314,1985,The Handmaid's Tale  #1,"Classics, Fiction, Science Fiction","Booker Prize Nominee (1986), Nebula Award Nominee for Best Novel (1986), Locus Award Nominee for Best SF Novel (1987), Arthur C. Clarke Award (1987), Audie Award for Fiction (2013), Los Angeles Times Book Prize for Fiction (1986), Prometheus Award Nominee for Best Novel (1987), James Tiptree Jr. Award Nominee for Retrospective (1995), Governor General's Literary Awards / Prix littéraires du Gouverneur général for Fiction (1985), SF Chronicle Award Nominee for Novel (1987), Commonwealth Writers' Prize Nominee for Best Book in Caribbean and Canada (1987), CBC Canada Reads Nominee (2002), Metų verstinė knyga Nominee (2012) ","Republic of Gilead,The United States of America",4.12,8.416,2.097549999999999
https://www.goodreads.com/book/show/170448.Animal_Farm,Animal Farm,George Orwell,3198499,70253,3.97,141,1945,,"Classics, Fiction, Young Adult","Prometheus Hall of Fame Award (2011), Retro Hugo Award for Best Novella (1996)",,3.97,8.146,1.8275499999999996
https://www.goodreads.com/book/show/7624.Lord_of_the_Flies,Lord of the Flies,William Golding,2531587,43983,3.69,182,1954,,"Science Fiction, Young Adult, Fantasy",Not found,,3.69,7.6419999999999995,1.323549999999999
https://www.goodreads.com/book/show/375802.Ender_s_Game,Ender's Game,Orson Scott Card,1238295,45490,4.30,324,1985,Ender's Saga #1,"Fiction, Science Fiction, Science Fiction","Hugo Award for Best Novel (1986), Nebula Award for Best Novel (1985), Premi Ictineu for Millor novel·la traduïda (2014), Margaret A. Edwards Award (2008)",,4.3,8.74,2.421549999999999
https://www.goodreads.com/book/show/6288.The_Road,The Road,Cormac McCarthy,787152,49377,3.97,241,2006,,"Young Adult, Science Fiction, Dystopia","Pulitzer Prize for Fiction (2007), Locus Award Nominee for Best SF Novel (2007), James Tait Black Memorial Prize for Fiction (2006), The Quill Award for General Fiction (2007), Puddly Award for Fiction (2010), National Book Critics Circle Award Nominee for Fiction (2006), Believer Book Award (2006), Tähtivaeltaja Award (2009), Cena Akademie SFFH for Kniha roku (Book of the Year) (2008), Prix des libraires du Québec for Lauréats hors Québec (2009), International Dublin Literary Award Nominee (2008), The Rooster -- The Morning News Tournament of Books (2007) ",The United States of America,3.97,8.146,1.8275499999999996
https://www.goodreads.com/book/show/6186357-the-maze-runner,The Maze Runner,James Dashner,1250261,59369,4.04,384,Not found,The Maze Runner #1,"Horror, Fiction, Fantasy","Georgia Peach Book Award (2011), Utah Book Award Nominee for Young Adults (2009), Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Paranormal/Fantasy Novel  (2009), Charlotte Award (2012), Pennsylvania Young Readers' Choice Award Nominee (2011), Evergreen Teen Book Award (2012), Milwaukee County Teen Book Award Nominee (2011), Lincoln Award (2012), Missouri Truman Readers Award (2012) ",,4.04,8.272,1.953549999999999
https://www.goodreads.com/book/show/149267.The_Stand,The Stand,Stephen King,682142,24586,4.34,1152,1978,,"Young Adult, Science Fiction, Dystopia","Locus Award Nominee for Best SF Novel (1979), World Fantasy Award Nominee for Best Novel (1979), Gandalf Award Nominee (1979), Balrog Award Nominee for Best Novel (1979) (1980)","The United States of America,New York City - New York,Boulder - Colorado,…more,Las Vegas - Nevada,Arnett - Texas,Pennsylvania,Arkansas,Arizona,Nevada,Idaho,Boulder - Colorado,Ogunquit - Maine,…less",4.34,8.812000000000001,2.493549999999999
https://www.goodreads.com/book/show/24770.Uglies,Uglies,Scott Westerfeld,609374,24560,3.85,425,Not found,Uglies  #1,"Young Adult, Science Fiction, Dystopia","Georgia Peach Book Award Nominee for Honor book (2008), Golden Duck Award for Young Adult (Hal Clement Award) (2006), Ditmar Award Nominee for Best Novel (2006), South Carolina Book Award Nominee for Young Adult Book Award (2008), Rhode Island Teen Book Award Nominee (2007), Eliot Rosewater Indiana High School Book Award (2007), Lincoln Award (2007), Prix Et-lisez-moi (2009), Missouri Gateway Readers Award Nominee (2008) ",,3.85,7.93,1.6115499999999994
https://www.goodreads.com/book/show/11614718-delirium,Delirium,Lauren Oliver,445734,27290,3.96,441,2011,Delirium #1,"Young Adult, Science Fiction, Dystopia","Buxtehuder Bulle (2011), Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2013), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Favorite Book and for Goodreads Author (2011), Missouri Gateway Readers Award Nominee (2014)",Portland - Maine,3.96,8.128,1.8095499999999989
https://www.goodreads.com/book/show/7735333-matched,Matched,Ally Condie,714909,34198,3.64,369,Not found,Matched #1,"Fiction, Science Fiction, Science Fiction","Whitney Award for Best Youth Speculative Fiction (2010), South Carolina Book Award for Young Adult (2013), Teen Buckeye Book Award (2012), Pennsylvania Young Readers' Choice Award for Young Adults (2012), Rhode Island Teen Book Award (2012), California Young Readers Medal for Young Adult (2013), Lincoln Award Nominee (2013), AML Award for Young Adult Literature (2010), Literaturpreis der Jury der jungen Leser for Jugendbuch (2011), Carnegie Medal Nominee (2012), Missouri Gateway Readers Award Nominee (2013) ",,3.64,7.552,1.2335499999999993
https://www.goodreads.com/book/show/5805.V_for_Vendetta,Not found,Not found,0,0,Not found,Not found,Not found,No series found,"Young Adult, Science Fiction, Dystopia",Not found,Not found,0.0,1.0,-5.31845
https://www.goodreads.com/book/show/6334.Never_Let_Me_Go,Never Let Me Go,Kazuo Ishiguro,556707,38544,3.84,288,2005,,"Fiction, Science Fiction, Science Fiction","Booker Prize Nominee (2005), Locus Award Nominee for Best SF Novel (2006), Arthur C. Clarke Award Nominee (2006), James Tait Black Memorial Prize Nominee for Fiction (2005), ALA Alex Award (2006), National Book Critics Circle Award Nominee for Fiction (2005), Corine Internationaler Buchpreis for Belletristik (2006), International Dublin Literary Award Nominee (2007) ","Hailsham,England,United Kingdom",3.84,7.912,1.5935499999999987
https://www.goodreads.com/book/show/764347.Unwind,Unwind,Neal Shusterman,209240,19842,4.16,337,Not found,Unwind Dystology #1,"Science Fiction, Fiction, Young Adult","Rhode Island Teen Book Award Nominee (2010), Evergreen Teen Book Award (2010), Sakura Medal for Middle School Book (2009), Florida Teens Read Nominee (2009), Eliot Rosewater Indiana High School Book Award (2010), California Young Readers Medal Nominee for Young Adult (2011), Gouden Lijst Nominee (2013), Green Mountain Book Award (2010), Missouri Gateway Readers Award Nominee (2010), Oklahoma Sequoyah Award for Intermediate (2010) ","Akron - Ohio,Ohio,Scottsburg - Indiana,…more,Arizona,Joplin - Missouri,…less",4.16,8.488,2.169549999999999
https://www.goodreads.com/book/show/46756.Oryx_and_Crake,Oryx and Crake,Margaret Atwood,242093,14730,4.01,389,2003,MaddAddam #1,"Horror, Fiction, Horror","Booker Prize Nominee (2003), Orange Prize Nominee for Fiction Shortlist (2004), Sunburst Award Nominee for Canadian Novel (2004), Scotiabank Giller Prize Nominee (2003), Grand Prix de l'Imaginaire Nominee for Roman étranger (2006)",,4.01,8.218,1.8995499999999987
https://www.goodreads.com/book/show/9969571-ready-player-one,Ready Player One,Ernest Cline,1000554,94268,4.24,374,Not found,Ready Player One #1,"Science Fiction, Fiction, Classics","Locus Award Nominee for Best First Novel (2012), John W. Campbell Memorial Award Nominee (2012), Prometheus Award for Best Novel (2012), ALA Alex Award (2012), Lincoln Award Nominee (2014), Tähtivaeltaja Award Nominee (2013), Mary Shelley Award for Outstanding Fictional Work (2016), Premi Ictineu for Millor novel·la traduïda (2017), Goodreads Choice Award Nominee for Science Fiction and for Favorite Book (2011), Green Mountain Book Award Nominee (2015), Seiun Award 星雲賞 Nominee for Best Translated Novel (2015) ","Columbus - Ohio,The United States of America,Ohio,…more,OASIS,…less",4.24,8.632000000000001,2.3135499999999993
https://www.goodreads.com/book/show/8908.World_War_Z,World War Z: An Oral History of the Zombie War,Max Brooks,478617,27245,4.01,342,Not found,World War Z,"Sequential Art, Graphic Novels, Sequential Art","Audie Award for Multi-Voiced Performance (2014), Premio Ignotus Nominee for Mejor novela extranjera (Best Foreign Novel) (2009), Lincoln Award Nominee (2012), Seiun Award 星雲賞 Nominee for Best Translated Long Form (2011)",,4.01,8.218,1.8995499999999987
https://www.goodreads.com/book/show/9275658-legend,Not found,Not found,0,0,Not found,Not found,Not found,No series found,"Young Adult, Science Fiction, Dystopia",Not found,Not found,0.0,1.0,-5.31845
https://www.goodreads.com/book/show/7082.Do_Androids_Dream_of_Electric_Sheep_,Do Androids Dream of Electric Sheep?,Philip K. Dick,390352,15347,4.09,244,1968,Blade Runner #1,"Classics, Fiction, Science Fiction",Nebula Award Nominee for Best Novel (1968),"San Francisco - California,California,The United States of America",4.09,8.361999999999998,2.043549999999999
https://www.goodreads.com/book/show/472331.Watchmen,Watchmen,Alan Moore,516409,15445,4.37,416,1987,Watchmen #1-12,"Science Fiction, Fiction, Science Fiction","Hugo Award for Other Forms (1988), Locus Award for Best Non-Fiction/Art (1988), Harvey Awards for Best Writer (for Alan Moore), Best Artist or Penciller (for Dave Gibbons), Best Continuing or Limited Series, Best Single Issue (""Watchmen #9""), Best Graphic Album, Best Colorist (for John Higgins) & Special Award for Excellence in Production  (1988), Prix du Festival d'Angoulême for Alph-art du meilleur album étranger (1989), Urhunden Prize for Foreign Album (1992), Will Eisner Comic Industry Awards for Best Archival Collection/Project–Comic Books (in 2006 awards, for Absolute edition), Best Finite Series, Best Graphic Album, Best Writer (for Alan Moore), Best Writer/Artist (single or team) (for Alan Moore & Dave Gibbons) (1988), IGN Award for Best Collection (2005) ",New York City - New York,4.37,8.866,2.5475499999999993
https://www.goodreads.com/book/show/307791.The_City_of_Ember,The City of Ember,Jeanne DuPrau,263476,11891,3.88,270,Not found,Book of Ember  #1,"Classics, Science Fiction, Fiction","California Book Award for Young Adult (Silver) (2003), Maryland Black-Eyed Susan Book Award for Grade 6-9 (2006), Rhode Island Teen Book Award Nominee (2005), Vermont Golden Dome Book Award Nominee (2005), Child Magazine Best Book of the Year, Sunshine State Young Readers Award for Grades 3-5 and Grades 6-8 (2004), Charlie May Simon Children's Book Award Nominee (2006), New Mexico Land of Enchantment Award for Young Adult (2007), Judy Lopez Memorial Award for Children's Literature Nominee (2004), Chapman Award for Shared Reading Nominee for Fiction (2004), William Allen White Children's Book Award (2006), Washington State Sasquatch Award (2006), Bluestem Book Award Nominee (2019), Rebecca Caudill Young Readers' Book Award Nominee (2006) ",,3.88,7.984,1.6655499999999988
https://www.goodreads.com/book/show/4981.Slaughterhouse_Five,Slaughterhouse-Five,Kurt Vonnegut Jr.,1227407,31177,4.08,275,1969,,"Young Adult, Fantasy, Science Fiction","Hugo Award Nominee for Best SF Novel (1970), Nebula Award Nominee for Best Novel (1969), National Book Award Finalist for Fiction (1970), Chicago Publishers' Award (1970)","Dresden,Tralfamadore,Ilium,…more,Ardennes,…less",4.08,8.344000000000001,2.025549999999999
https://www.goodreads.com/book/show/13453029-wool-omnibus,Wool Omnibus,Hugh Howey,173127,14237,4.21,509,Not found,Silo #1,"Horror, Fiction, Science Fiction","Tähtivaeltaja Award Nominee (2014), Prix des libraires du Québec (2015), Bookworm Best Award for People's Pick (2013), Goodreads Choice Award Nominee for Science Fiction and for Goodreads Author (2012)",,4.21,8.578,2.259549999999999
https://www.goodreads.com/book/show/2493.The_Time_Machine,The Time Machine,H.G. Wells,459846,12902,3.90,118,1895,,"Young Adult, Romance, Science Fiction",Not found,"United Kingdom,London - England,England",3.9,8.02,1.7015499999999988
https://www.goodreads.com/book/show/36381037-cinder,Cinder,Marissa Meyer,795218,60792,4.13,400,Not found,The Lunar Chronicles #1,"Fiction, Classics, Science Fiction","Golden Duck Award for Young Adult (Hal Clement Award) (2013), Kalbacher Klapperschlange for Altersgruppe 7. - 9. Klasse (2015), Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2014), Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2014), Rhode Island Teen Book Award Nominee (2014), California Young Readers Medal for Young Adult (2016), Lincoln Award Nominee (2014), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Goodreads Author (2012), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2012), Rebecca Caudill Young Readers' Book Award Nominee (2016) ",New Beijing - Eastern Commonwealth,4.13,8.434,2.115549999999999
https://www.goodreads.com/book/show/547094.I_Am_Legend_and_Other_Stories,I Am Legend and Other Stories,Richard Matheson,124746,5240,4.00,317,1954,,"Fantasy, Fiction, Horror",Not found,Los Angeles - California,4.0,8.2,1.881549999999999
https://www.goodreads.com/book/show/57891.Battle_Royale,Not found,Not found,0,0,Not found,Not found,Not found,No series found,"Horror, Fiction, Science Fiction",Not found,Not found,0.0,1.0,-5.31845
https://www.goodreads.com/book/show/10507293-the-selection,The Selection,Kiera Cass,1197696,61870,4.11,336,Not found,The Selection #1,"Fiction, Science Fiction, Classics","Lincoln Award Nominee (2015), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)",,4.11,8.398,2.0795499999999993
https://www.goodreads.com/book/show/667.Anthem,Anthem,Ayn Rand,141176,10008,3.63,105,1938,,"Young Adult, Science Fiction, Dystopia","Prometheus Hall of Fame Award (1987), Retro Hugo Award Nominee for Best Novella (2014)",,3.63,7.534,1.2155499999999988
https://www.goodreads.com/book/show/43615.The_Gunslinger,The Gunslinger,Stephen King,551894,21014,3.94,231,1982,The Dark Tower #1,"Young Adult, Science Fiction, Dystopia",Not found,,3.94,8.092,1.7735499999999988
https://www.goodreads.com/book/show/6690798-the-passage,The Passage,Justin Cronin,200212,20014,4.03,766,Not found,The Passage #1,"Classics, Fiction, Science Fiction","Locus Award Nominee for Best SF Novel (2011), Goodreads Choice Award Nominee for Favorite Book and for Science Fiction (2010)","Telluride - Colorado,Las Vegas - Nevada,Roswell - New Mexico,…more,Colorado,…less",4.03,8.254000000000001,1.9355499999999997
https://www.goodreads.com/book/show/76171.We,We,Yevgeny Zamyatin,81796,5635,3.91,226,1924,,"Young Adult, Science Fiction, Dystopia",Not found,OneState,3.91,8.038,1.7195499999999995
https://www.goodreads.com/book/show/213753.Life_As_We_Knew_It,Life As We Knew It,Susan Beth Pfeffer,124002,10108,3.88,337,Not found,Last Survivors #1,"Fiction, Science Fiction, Dystopia","Buxtehuder Bulle (2010), South Carolina Book Award Nominee for Young Adult Book (2009), Rhode Island Teen Book Award Nominee (2008), Evergreen Teen Book Award (2009), The Inky Awards Nominee for Silver Inky (2008), California Young Readers Medal Nominee for Young Adult (2009), Andre Norton Award Nominee (2006), Missouri Truman Readers Award (2009), Missouri Gateway Readers Award Nominee (2009), Rebecca Caudill Young Readers' Book Award Nominee (2009) ","Pennsylvania,Howell - Pennsylvania",3.88,7.984,1.6655499999999988
https://www.goodreads.com/book/show/20758104-the-knife-of-never-letting-go,The Knife of Never Letting Go,Patrick Ness,179820,19203,3.97,512,2008,Chaos Walking #1,"Young Adult, Science Fiction, Fantasy","Guardian Children's Fiction Prize (2008), Manchester Book Award  Nominee for Longlist (2009), Odyssey Award Nominee (2011), James Tiptree Jr. Award (2008), Milwaukee County Teen Book Award Nominee (2010), Dioraphte Jongerenliteratuurprijs Nominee (2014), Carnegie Medal Nominee (2009), Green Mountain Book Award (2012) ",New World,3.97,8.146,1.8275499999999996
https://www.goodreads.com/book/show/41817486-a-clockwork-orange,A Clockwork Orange,Anthony Burgess,650267,16124,4.00,213,1962,,"Science Fiction, Fiction, Apocalyptic",Prometheus Hall of Fame Award (2008),England,4.0,8.2,1.881549999999999
https://www.goodreads.com/book/show/10429045-shatter-me,Shatter Me,Tahereh Mafi,406204,38188,3.92,338,Not found,Shatter Me #1,"Young Adult, Science Fiction, Science Fiction",Arab American Book Award Nominee for Children's/Young Adult (2013),,3.92,8.056000000000001,1.7375499999999988
https://www.goodreads.com/book/show/2526.Blindness,Blindness,José Saramago,237117,19334,4.16,326,1995,Blindness #1,"Fiction, Science Fiction, Science Fiction","International Dublin Literary Award Nominee (1999), Premio San Clemente Rosalía-Abanca for Novela Estranxeira (1999)",,4.16,8.488,2.169549999999999
https://www.goodreads.com/book/show/1656001.The_Host,The Host,Stephenie Meyer,950521,42379,3.85,624,Not found,The Host #1,"Science Fiction, Fiction, Science Fiction",Not found,Arizona,3.85,7.93,1.6115499999999994
https://www.goodreads.com/book/show/135479.Cat_s_Cradle,Not found,Not found,0,0,Not found,Not found,Not found,No series found,"Science Fiction, Fiction, Science Fiction",Not found,Not found,0.0,1.0,-5.31845
https://www.goodreads.com/book/show/164154.A_Canticle_for_Leibowitz,A Canticle for Leibowitz,Walter M. Miller Jr.,100269,5314,3.98,334,1959,St. Leibowitz #1,"Young Adult, Science Fiction, Dystopia","Hugo Award for Best Novel (1961), Locus Award for All-Time Best Novel (1975)",,3.98,8.164000000000001,1.845549999999999
https://www.goodreads.com/book/show/2536134.Gone,Not found,Not found,0,0,Not found,Not found,Not found,No series found,"Horror, Fiction, Science Fiction",Not found,Not found,0.0,1.0,-5.31845
https://www.goodreads.com/book/show/16101128-the-5th-wave,The 5th Wave,Rick Yancey,425596,30617,4.02,457,Not found,The 5th Wave #1,"Young Adult, Science Fiction, Science Fiction","Georgia Peach Book Award Nominee for Honor book (2014), South Carolina Book Award for Young Adult (2016), Keystone to Reading Book Award Nominee for High School (2015), Evergreen Teen Book Award (2016), Milwaukee County Teen Book Award Nominee (2014), The Inky Awards Nominee for Silver Inky (2013), Lincoln Award Nominee (2015), Goodreads Choice Award Nominee for Best Young Adult Fantasy & Science Fiction (2013), Carnegie Medal Nominee (2014), Green Mountain Book Award Nominee (2015), Louisiana Teen Readers' Choice (2016), Missouri Gateway Readers Award (2016), Oklahoma Sequoyah Award for High School (2016), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2013) ",Ohio,4.02,8.236,1.917549999999998
https://www.goodreads.com/book/show/41913.The_Children_of_Men,The Children of Men,P.D. James,43207,3381,3.68,241,1992,,"Classics, Fiction, Literature",Not found,England,3.68,7.624,1.3055499999999993
https://www.goodreads.com/book/show/6088007-neuromancer,Neuromancer,William Gibson,287969,11213,3.90,292,1984,Sprawl #1,"Young Adult, Science Fiction, Science Fiction","Hugo Award for Best Novel (1985), Nebula Award for Best Novel (1984), Locus Award Nominee for Best First Novel and Best SF Novel (1985), British Science Fiction Association Award Nominee for Best Novel (1984), Philip K. Dick Award (1985), John W. Campbell Memorial Award Nominee (1985), Ditmar Award for Best International Long Fiction (1985), SF Chronicle Award for Novel (1985), Tähtivaeltaja Award (1992), Prix Aurora Award Nominee (1985), Seiun Award 星雲賞 for Best Translated Long Story (1987) ","Chiba - Tokyo,New York City - New York,Istanbul",3.9,8.02,1.7015499999999988
https://www.goodreads.com/book/show/830.Snow_Crash,Snow Crash,Neal Stephenson,252805,10246,4.03,438,1992,,"Science Fiction, Fiction, Fantasy","Arthur C. Clarke Award Nominee (1994), British Science Fiction Association Award Nominee (1993), Grand Prix de l'Imaginaire for Roman étranger (1997), Prometheus Award Nominee for Best Novel (1993), Washington State Book Award (1993), Seiun Award 星雲賞 Nominee for Best Foreign Novel (1999) ",The United States of America,4.03,8.254000000000001,1.9355499999999997
https://www.goodreads.com/book/show/662.Atlas_Shrugged,Not found,Not found,0,0,Not found,Not found,Not found,No series found,"Fiction, Science Fiction, Science Fiction",Not found,Not found,0.0,1.0,-5.31845
https://www.goodreads.com/book/show/8525590-wither,Wither,Lauren DeStefano,100151,8160,3.80,358,Not found,The Chemical Garden #1,"Young Adult, Horror, Zombies","Rhode Island Teen Book Award Nominee (2013), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2011)",Florida,3.8,7.84,1.5215499999999986
https://www.goodreads.com/book/show/9014.The_Long_Walk,The Long Walk,Richard Bachman,148922,8860,4.09,370,1979,,"Science Fiction, Fiction, Science Fiction",Not found,Maine,4.09,8.361999999999998,2.043549999999999
https://www.goodreads.com/book/show/15863832-angelfall,Not found,Not found,0,0,Not found,Not found,Not found,No series found,"Fiction, Science Fiction, Science Fiction",Not found,Not found,0.0,1.0,-5.31845
https://www.goodreads.com/book/show/13376.The_House_of_the_Scorpion,The House of the Scorpion,Nancy Farmer,88274,6716,4.06,380,2002,Matteo Alacran #1,"Young Adult, Science Fiction, Dystopia","Newbery Medal Nominee (2003), National Book Award for Young People's Literature (2002), Mythopoeic Fantasy Award Nominee for Children's Literature (2003), Buxtehuder Bulle (2003), Michael L. Printz Award Nominee (2003), South Carolina Book Award for Junior Book Award (2006), Grand Canyon Reader Award for Teen Book (2005), Rhode Island Teen Book Award (2004), Vermont Golden Dome Book Award Nominee (2004), Pacific Northwest Library Association Young Reader's Choice Award for Senior (2005), Michigan Library Association Thumbs Up! Award Nominee (2003), Lincoln Award Nominee (2008), Missouri Gateway Readers Award Nominee (2005), Oklahoma Sequoyah Award for YA (2005) ",,4.06,8.308,1.9895499999999982
https://www.goodreads.com/book/show/530965.The_Day_of_the_Triffids,Not found,Not found,0,0,Not found,Not found,Not found,No series found,"Science Fiction, Fantasy, Young Adult",Not found,Not found,0.0,1.0,-5.31845
https://www.goodreads.com/book/show/17690.The_Trial,The Trial,Franz Kafka,264953,9422,3.96,255,1925,,"Young Adult, Science Fiction, Science Fiction",Helen and Kurt Wolff Translator's Prize Nominee for Breon Mitchell (1999),,3.96,8.128,1.8095499999999989
https://www.goodreads.com/book/show/8235178-across-the-universe,Across the Universe,Beth Revis,117755,10430,3.77,399,Not found,Across the Universe #1,"Young Adult, Science Fiction, Dystopia","Rhode Island Teen Book Award Nominee (2013), Lincoln Award Nominee (2014), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Goodreads Author (2011), Carnegie Medal Nominee (2012)","Godspeed,The United States of America,Earth,…more,Outer Space,…less",3.77,7.786,1.467549999999999
https://www.goodreads.com/book/show/13651.The_Dispossessed,The Dispossessed,Ursula K. Le Guin,101983,7043,4.22,387,1974,Hainish Cycle,"Science Fiction, Fiction, Classics","Hugo Award for Best Novel (1975), Nebula Award for Best Novel (1974), Prometheus Hall of Fame Award (1993), Locus Award for Best Novel (1975), Jupiter Award for Best Novel (1975), John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1975), Ditmar Award Nominee for Best International Long Fiction (1975), Premi Ictineu for Millor novel·la traduïda (2019) ",,4.22,8.596,2.277549999999999
https://www.goodreads.com/book/show/52397.Parable_of_the_Sower,Parable of the Sower,Octavia E. Butler,102853,10636,4.19,345,1993,Earthseed #1,"Fiction, Science Fiction, Apocalyptic","Nebula Award Nominee for Best Novel (1994), Locus Award Nominee for Best SF Novel (1995)",California,4.19,8.542000000000002,2.2235499999999995
https://www.goodreads.com/book/show/3432478-the-forest-of-hands-and-teeth,The Forest of Hands and Teeth,Carrie Ryan,84682,8873,3.60,310,2009,The Forest of Hands and Teeth #1,"Classics, Philosophy, Fiction","Georgia Peach Book Award Nominee for Honor book (2010), Goodreads Choice Award Nominee for Young Adult Series (2009)",,3.6,7.4799999999999995,1.1615499999999992
https://www.goodreads.com/book/show/216363.The_Man_in_the_High_Castle,The Man in the High Castle,Philip K. Dick,188449,12836,3.61,259,1962,,"Science Fiction, Fiction, Classics","Hugo Award for Best Novel (1963), Tähtivaeltaja Award (1993)","San Francisco - California,California",3.61,7.497999999999999,1.1795499999999988
